0.882353,0.75,
0.9375,0.75,
0.85,0.85,
0.842105,0.8,
0.818182,0.9,
0.941176,0.8,
0.9,0.9,
1,0.85,
0.941176,0.8,
0.75,0.75,
0.823529,0.7,
0.9,0.9,
0.85,0.85,
0.947368,0.9,
0.73913,0.85,
0.818182,0.9,
0.95,0.95,
0.9375,0.75,
0.888889,0.8,
0.9,0.9,
0.8808545,0.8325,AVERAGE
